interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002557		virus detected			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.gbif.org/species/10292957	Deformed wing virus		Iflaviridae	deformed wing virus (DWV)			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002557		virus detected			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.gbif.org/species/10543223	Black queen cell virus		Dicistroviridae	black queen cell virus (BQCV)			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002557		virus detected			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.gbif.org/species/10449589	Israeli acute paralysis virus		Dicistroviridae	Israeli acute paralysis virus (IAPV)			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002557		virus detected			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.gbif.org/species/9929369	Tobacco ring spot virus		Secoviridae	tobacco ring spot virus (TRSV)			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002557		virus detected			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.gbif.org/species/9844799	Sacbrood virus		Iflaviridae	sacbrood virus (SBV)			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002557		virus detected			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405					chronic bee paralysis virus (CBPV)			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	CBPV has not been assigned to any group or class of viruses by the International Committee on Taxonomy of Viruses (ICTV)+ pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.gbif.org/species/1340493	Bombus terricola		Apidae	yellow-banded bumblebee			adult		http://purl.obolibrary.org/obo/RO_0002622		lands on	flower	http://purl.obolibrary.org/obo/PO_0009046	In nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/7913181	Asclepias syriaca	white form of Asclepias syriaca	Apocynaceae	white milkweed			United States	Maine	Hancock	Blue Hill, ME										July 12, 2014	2014.07.12			Dibble, A.C, A.L. Averill et al. 2017. Bees and their habitats in four New England states. Maine Agric. Forestry Exp. Station (MAFES). ISSN: 1070-1516	Report	TRUE	Janice Van Wagner	
	literatureRecord	https://www.gbif.org/species/1340516	Bombus ternarius		Apidae	orange-belted bumblebee	queen	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002622		lands on	flower	http://purl.obolibrary.org/obo/PO_0009046	In nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5333412	Erica tetralix		Ericaceae	cross-leaved heath			United States	Maine	Hancock	Brooklin, ME										April 23, 2014	2014.04.23			Dibble, A.C, A.L. Averill et al. 2017. Bees and their habitats in four New England states. Maine Agric. Forestry Exp. Station (MAFES). ISSN: 1070-1516	Report	TRUE	Janice Van Wagner	
	literatureRecord	https://www.gbif.org/species/1340493	Bombus terricola		Apidae	yellow-banded bumblebee			adult		http://purl.obolibrary.org/obo/RO_0002618		lands on	flower	http://purl.obolibrary.org/obo/PO_0009046	In nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3188783	Chaemerion angustifolium		Onagraceae	fireweed			United States	Maine	Coos	Mizpah Hut, Mt. Pierce, White Mountain National Forest, NH				44.21934	-71.3701			1158 m		Aug 15, 2012	2012.08.15			Dibble, A.C, A.L. Averill et al. 2017. Bees and their habitats in four New England states. Maine Agric. Forestry Exp. Station (MAFES). ISSN: 1070-1516	Report	TRUE	Janice Van Wagner	
	literatureRecord	https://www.gbif.org/species/1345710	Andrena		Andrenidae	mining bee			adult		http://purl.obolibrary.org/obo/RO_0002622		lands on	flower	http://purl.obolibrary.org/obo/PO_0009046	In nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3039576	Salix		Salicaceae	willow			United States	Maine	Hancock	Brooklin, ME										April 21, 2014	2014.04.21			Dibble, A.C, A.L. Averill et al. 2017. Bees and their habitats in four New England states. Maine Agric. Forestry Exp. Station (MAFES). ISSN: 1070-1516	Report	TRUE	Janice Van Wagner	
	literatureRecord	https://www.gbif.org/species/1352791	Augochlora pura		Halictidae	pure golden green sweat bee			adult		http://purl.obolibrary.org/obo/RO_0002622		lands on	flower	http://purl.obolibrary.org/obo/PO_0009046	In nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3243862	Gaillardia		Stylommatophora	blanket flower			United States	Maine	Hancock	Blue Hill, ME										Sept 21, 2015	2015.09.21			Dibble, A.C, A.L. Averill et al. 2017. Bees and their habitats in four New England states. Maine Agric. Forestry Exp. Station (MAFES). ISSN: 1070-1516	Report	TRUE	Janice Van Wagner	
	literatureRecord	https://www.gbif.org/species/1335011	Megachile		Megachilidae	leafcutter bee			adult		http://purl.obolibrary.org/obo/RO_0002622		lands on	flower	http://purl.obolibrary.org/obo/PO_0009046	In nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5357013	Lotus corniculatus		Fabaceae	birdsfoot trefoil			United States	New Hampshire	Grafton County	Crampton, NH										Aug 18, 2013	2013.08.18			Dibble, A.C, A.L. Averill et al. 2017. Bees and their habitats in four New England states. Maine Agric. Forestry Exp. Station (MAFES). ISSN: 1070-1516	Report	TRUE	Janice Van Wagner	Crampton, NH is misspelled-should be Campton
